	bin_name	genome_name	gene_callers_id	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	COG20_FUNCTION_ACC	COG20_FUNCTION	Pfam_ACC	Pfam	KEGG_Module_ACC	KEGG_Module	KEGG_BRITE_ACC	KEGG_BRITE	COG20_PATHWAY_ACC	COG20_PATHWAY	COG20_CATEGORY_ACC	COG20_CAT_ACC	COG20_CATEGORY	KOfam_ACC	KOfam	KEGG_Class_ACC	KEGG_Class
GC_00000645	EVERYTHING	ASM1913465v1	409	82	82	1	1	0.997990367	1	0.998994173	COG3613	Nucleoside 2-deoxyribosyltransferase (RCL) (PDB:1F8X)	PF05014.20	Nucleoside 2-deoxyribosyltransferase	ND	ND	ND	ND	ND	ND	F	F	Nucleotide transport and metabolism	ND	ND	ND	ND
GC_00000646	EVERYTHING	ASM1913465v1	236	82	82	1	1	0.998876679	1	0.999438024	COG0578	Glycerol-3-phosphate dehydrogenase (GlpA) (PDB:2RGH)	PF01266.29	FAD dependent oxidoreductase	ND	ND	ko00001|ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.5  With a quinone or similar compound as acceptor>>>1.1.5.3  glycerol-3-phosphate dehydrogenase	COG0578	Isoprenoid biosynthesis	C	C	Energy production and conversion	K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	ND	ND
GC_00000647	EVERYTHING	ASM1913465v1	4	82	82	1	1	0.997023709	0.997131172	0.997077437	COG0180	Tryptophanyl-tRNA synthetase (TrpS) (PDB:3N9I)	PF00579.30	tRNA synthetases class I (W and Y)	ND	ND	ko00001|ko01000|ko01007|ko03016|ko03016	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]|Enzymes>>>6. Ligases>>>6.1  Forming carbon-oxygen bonds>>>6.1.1  Ligases forming aminoacyl-tRNA and related compounds>>>6.1.1.2  tryptophan---tRNA ligase|Amino acid related enzymes>>>Aminoacyl-tRNA synthetase>>>Class I (G)|Transfer RNA biogenesis>>>Eukaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Other AARSs|Transfer RNA biogenesis>>>Prokaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>Other AARSs	COG0180	Aminoacyl-tRNA synthetases	J	J	"Translation, ribosomal structure and biogenesis"	K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	ND	ND
GC_00000648	EVERYTHING	ASM1913465v1	186	82	82	1	1	0.996196904	1	0.998094829	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000649	EVERYTHING	ASM1913465v1	754	82	82	1	1	0.993533834	1	0.99675643	COG0799	"Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits (RsfS) (PDB:6SJ6)"	PF02410.20	Ribosomal silencing factor during starvation 	ND	ND	ko03029	"Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Other mitochondrial DNA transcription and translation factors"	ND	ND	J	J	"Translation, ribosomal structure and biogenesis"	K09710	ribosome-associated protein	ND	ND
GC_00000650	EVERYTHING	ASM1913465v1	154	82	82	1	1	0.996991017	1	0.998493242	COG0787	Alanine racemase (Alr) (PDB:1BD0)	PF01168.25	"Alanine racemase, N-terminal domain"	ND	ND	ko00001|ko01000|ko01011	KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00470 D-Amino acid metabolism [PATH:ko00470]|Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.1  Acting on amino acids and derivatives>>>5.1.1.1  alanine racemase|Peptidoglycan biosynthesis and degradation proteins>>>Precursor biosynthesis>>>Racemase	COG0787	Mureine biosynthesis	M	M	Cell wall/membrane/envelope biogenesis	K01775	alanine racemase [EC:5.1.1.1]	ND	ND
GC_00000651	EVERYTHING	ASM1913465v1	884	82	82	1	1	0.993956504	0.879373688	0.933160849	COG1254	Acylphosphatase (AcyP) (PDB:1APS)	PF00708.23	Acylphosphatase	ND	ND	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99975 Protein processing	ND	ND	C	C	Energy production and conversion	K01512	acylphosphatase [EC:3.6.1.7]	ND	ND
GC_00000652	EVERYTHING	ASM1913465v1	243	82	82	1	1	0.996351205	1	0.998172268	COG0586	"Membrane integrity protein DedA, putative transporter, DedA/Tvp38 family (DedA) (PUBMED:24312110;25917916)"	PF09335.16	VTT domain	ND	ND	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only	ND	ND	M	M	Cell wall/membrane/envelope biogenesis	K03975	membrane-associated protein	ND	ND
GC_00000653	EVERYTHING	ASM1913465v1	629	82	82	1	1	0.997400891	1	0.998698754	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain (DnaJ) (PDB:1BQ0)	PF00226.36	DnaJ domain	ND	ND	ND	ND	ND	ND	O	O	"Posttranslational modification, protein turnover, chaperones"	ND	ND	ND	ND
GC_00000654	EVERYTHING	ASM1913465v1	185	82	82	1	1	0.995915764	1	0.997953703	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000655	EVERYTHING	ASM1913465v1	138	82	82	1	1	0.997596875	0.946497877	0.971375828	COG1538	Outer membrane protein TolC (TolC) (PDB:1EK9)	PF02321.23	Outer membrane efflux protein	ND	ND	ND	ND	ND	ND	M	M	Cell wall/membrane/envelope biogenesis	ND	ND	ND	ND
GC_00000656	EVERYTHING	ASM1913465v1	787	82	82	1	1	0.995814428	1	0.997902825	COG0773	"UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family (MurC)"	PF08245.17	Mur ligase middle domain	ND	ND	ko00001|ko01000|ko01011	KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00550 Peptidoglycan biosynthesis [PATH:ko00550]|Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.2  Acid-D-amino-acid ligases (peptide synthases)>>>6.3.2.8  UDP-N-acetylmuramate---L-alanine ligase|Peptidoglycan biosynthesis and degradation proteins>>>Precursor biosynthesis>>>Amino acid ligase	COG0773	Mureine biosynthesis	M	M	Cell wall/membrane/envelope biogenesis	K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	ND	ND
GC_00000657	EVERYTHING	ASM1913465v1	801	82	82	1	1	0.994039625	1	0.997010905	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000658	EVERYTHING	ASM1913465v1	165	82	82	1	1	0.99336468	1	0.996671297	COG0457	Tetratricopeptide (TPR) repeat (TPR) (PDB:3AS4)	PF07719.22	Tetratricopeptide repeat	ND	ND	ND	ND	ND	ND	R	R	General function prediction only	ND	ND	ND	ND
GC_00000659	EVERYTHING	ASM1913465v1	671	82	82	1	1	0.995133038	1	0.997560583	COG0336	tRNA G37 N-methylase TrmD (TrmD) (PDB:1P9P)	PF01746.26	tRNA (Guanine-1)-methyltransferase	ND	ND	ko01000|ko03016	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.228  tRNA (guanine37-N1)-methyltransferase|Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Methyltransferases	COG0336	tRNA modification	J	J	"Translation, ribosomal structure and biogenesis"	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	ND	ND
GC_00000660	EVERYTHING	ASM1913465v1	18	82	82	1	1	0.994287688	1	0.997135663	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000661	EVERYTHING	ASM1913465v1	586	82	82	1	1	0.997455469	1	0.998726114	COG1219	"ATP-dependent protease Clp, ATPase subunit ClpX (ClpX) (PDB:3HTE)"	PF07724.19	AAA domain (Cdc48 subfamily)	ND	ND	ko00001|ko03110	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04112 Cell cycle - Caulobacter [PATH:ko04112]|Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100	ND	ND	O	O	"Posttranslational modification, protein turnover, chaperones"	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX	ND	ND
GC_00000662	EVERYTHING	ASM1913465v1	476	82	82	1	1	0.997411214	1	0.998703929	COG1841	Ribosomal protein L30/L7E (RpmD) (PDB:1VS6)	PF00327.25	Ribosomal protein L30p/L7e	ND	ND	ko00001|ko03011|ko03011|ko03011	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]|Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Large subunit|Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit|Ribosome>>>Ribosomal proteins>>>Archaea>>>Large subunit	COG1841	Ribosome 50S subunit	J	J	"Translation, ribosomal structure and biogenesis"	K02907	large subunit ribosomal protein L30	ND	ND
GC_00000663	EVERYTHING	ASM1913465v1	19	82	82	1	1	0.998097103	1	0.999047646	COG0205	6-phosphofructokinase (PfkA) (PDB:1KZH)	PF00365.25	Phosphofructokinase	ND	ND	ko00001|ko00001|ko00001|ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00051 Fructose and mannose metabolism [PATH:ko00051]|Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.90  diphosphate---fructose-6-phosphate 1-phosphotransferase	COG0205	Glycolysis	G	G	Carbohydrate transport and metabolism	K00895	diphosphate-dependent phosphofructokinase [EC:2.7.1.90]	ND	ND
GC_00000664	EVERYTHING	ASM1913465v1	338	82	82	1	1	0.995523274	1	0.997756615	ND	ND	PF01875.22	Memo-like protein	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000665	EVERYTHING	ASM1913465v1	648	82	82	1	1	0.996998088	1	0.998496788	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000666	EVERYTHING	ASM1913465v1	340	82	82	1	1	0.99825612	1	0.999127299	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000667	EVERYTHING	ASM1913465v1	518	82	82	1	1	0.994997695	1	0.997492576	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000668	EVERYTHING	ASM1913465v1	311	82	82	1	1	0.997134827	1	0.998565358	COG1744	"Lipoprotein Med, regulator of KinD/Spo0A, PBP1-ABC superfamily, includes NupN (Med) (PDB:2FQW) (PUBMED:21622736)"	PF02608.19	ABC transporter substrate-binding protein PnrA-like	ND	ND	ND	ND	ND	ND	T	T	Signal transduction mechanisms	ND	ND	ND	ND
GC_00000669	EVERYTHING	ASM1913465v1	211	82	82	1	1	0.996866483	1	0.998430783	COG1117	"ABC-type phosphate transport system, ATPase component (PstB)"	PF00005.32	ABC transporter	ND	ND	ko00001|ko01000|ko02000	"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Enzymes>>>7. Translocases>>>7.3  Catalysing the translocation of inorganic anions and their chelates>>>7.3.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.3.2.1  ABC-type phosphate transporter|Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Phosphate transporter"	ND	ND	P	P	Inorganic ion transport and metabolism	K02036	phosphate transport system ATP-binding protein [EC:7.3.2.1]	ND	ND
GC_00000670	EVERYTHING	ASM1913465v1	420	82	82	1	1	0.997141893	1	0.998568901	COG0592	"DNA polymerase III sliding clamp (beta) subunit, PCNA homolog (DnaN) (PDB:1JQJ)"	PF02767.21	"DNA polymerase III beta subunit, central domain"	ND	ND	ko00001|ko00001|ko00001|ko01000|ko03032|ko03400	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03030 DNA replication [PATH:ko03030]|KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03430 Mismatch repair [PATH:ko03430]|KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03440 Homologous recombination [PATH:ko03440]|Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.7  DNA-directed DNA polymerase|DNA replication proteins>>>Prokaryotic type>>>DNA Replication Elongation Factors>>>Elongation factors (bacterial)>>>DNA polymerase III holoenzyme|DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>MMR (mismatch excision repair)>>>DNA polymerase III holoenzyme	ND	ND	L	L	"Replication, recombination and repair"	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	ND	ND
GC_00000671	EVERYTHING	ASM1913465v1	416	82	82	1	1	0.995742324	1	0.99786662	COG1475	"Chromosome segregation protein Spo0J, contains ParB-like nuclease domain (Spo0J) (PDB:1R71)"	PF02195.23	ParB/Sulfiredoxin domain	ND	ND	ko03000|ko03036|ko04812	Transcription factors>>>Prokaryotic type>>>Other transcription factors>>>Others|Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Other chromosome partitioning proteins|Cytoskeleton proteins>>>Prokaryotic cytoskeleton proteins>>>MinD / ParA class of bacterial cytoskeletal proteins	ND	ND	D	D	"Cell cycle control, cell division, chromosome partitioning"	K03497	"ParB family transcriptional regulator, chromosome partitioning protein"	ND	ND
GC_00000672	EVERYTHING	ASM1913465v1	140	82	82	1	1	0.995169368	1	0.997578836	COG2113	"ABC-type proline/glycine betaine transport system, periplasmic component (ProX) (PDB:1R9L)"	PF04069.17	Substrate binding domain of ABC-type glycine betaine transport system	ND	ND	ko00001|ko02000	"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Glycine betaine/proline transporter"	ND	ND	E	E	Amino acid transport and metabolism	K02002	glycine betaine/proline transport system substrate-binding protein	ND	ND
GC_00000673	EVERYTHING	ASM1913465v1	563	82	82	1	1	0.994873863	1	0.997430346	COG0775	"Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB (MtnN) (PDB:1T8R) (PUBMED:18801996)"	PF01048.25	Phosphorylase superfamily	M00609|M00034	"Cysteine biosynthesis, methionine => cysteine|Methionine salvage pathway"	ko00001|ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]|Enzymes>>>3. Hydrolases>>>3.2  Glycosylases>>>3.2.2  Hydrolysing N-glycosyl compounds>>>3.2.2.9  adenosylhomocysteine nucleosidase	COG0775	Menaquinone biosynthesis	F|H	F	Nucleotide transport and metabolism|Coenzyme transport and metabolism	K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]	M00609|M00034	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism|Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism
GC_00000674	EVERYTHING	ASM1913465v1	95	82	82	1	1	0.997503793	1	0.998750337	COG1162	Ribosome biogenesis GTPase RsgA (RsgA) (PDB:1T9H)	PF03193.21	RsgA GTPase	ND	ND	ko00001|ko01000|ko01000|ko03009	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]|Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.100  thiamine phosphate phosphatase|Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.1  In phosphorus-containing anhydrides>>>3.6.1.-|Ribosome biogenesis>>>Prokaryotic type>>>GTPases	ND	ND	J	J	"Translation, ribosomal structure and biogenesis"	K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]	ND	ND
GC_00000675	EVERYTHING	ASM1913465v1	388	82	82	1	1	0.996422877	0.995067683	0.995744819	COG1301	Na+/H+-dicarboxylate symporter (GltP) (PDB:1XFH)	PF00375.23	Sodium:dicarboxylate symporter family	ND	ND	ND	ND	ND	ND	C	C	Energy production and conversion	ND	ND	ND	ND
GC_00000676	EVERYTHING	ASM1913465v1	152	82	82	1	1	0.984570221	1	0.992225128	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000677	EVERYTHING	ASM1913465v1	647	82	82	1	1	0.995280785	1	0.997634811	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000678	EVERYTHING	ASM1913465v1	318	82	82	1	1	0.995407098	1	0.997698263	COG4166	"ABC-type oligopeptide transport system, periplasmic component (OppA) (PDB:1B05)"	PF00496.27	"Bacterial extracellular solute-binding proteins, family 5 Middle"	ND	ND	ko00001|ko00001|ko02000	"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Oligopeptide transporter"	ND	ND	E	E	Amino acid transport and metabolism	K15580	oligopeptide transport system substrate-binding protein	ND	ND
GC_00000679	EVERYTHING	ASM1913465v1	560	82	82	1	1	0.995259177	1	0.997623956	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase (MurD) (PDB:1E0D)	PF08245.17	Mur ligase middle domain	ND	ND	ND	ND	COG0771	Mureine biosynthesis	M	M	Cell wall/membrane/envelope biogenesis	ND	ND	ND	ND
GC_00000680	EVERYTHING	ASM1913465v1	897	82	82	1	1	0.99085343	1	0.995405704	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000681	EVERYTHING	ASM1913465v1	656	82	82	1	1	0.996303506	1	0.998148331	COG0482	"tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain (MnmA) (PDB:2HMA) (PUBMED:25825430)"	PF03054.21	tRNA methyl transferase HUP domain	ND	ND	ND	ND	COG0482	tRNA modification	J	J	"Translation, ribosomal structure and biogenesis"	ND	ND	ND	ND
GC_00000682	EVERYTHING	ASM1913465v1	780	82	82	1	1	0.998621381	1	0.999310215	COG0728	Lipid II flippase MurJ/MviN (peptidoglycan biosynthesis) (MurJ) (PDB:5T77) (PUBMED:25013077)	PF03023.19	Lipid II flippase MurJ	ND	ND	ko01011|ko02000	Peptidoglycan biosynthesis and degradation proteins>>>Precursor biosynthesis>>>Flippase|Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]	ND	ND	M	M	Cell wall/membrane/envelope biogenesis	K03980	putative peptidoglycan lipid II flippase	ND	ND
GC_00000683	EVERYTHING	ASM1913465v1	504	82	82	1	1	0.997417747	1	0.998707204	COG0667	"Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family (PdxI) (PDB:1LQA) (PUBMED:32253339)"	PF00248.26	Aldo/keto reductase family	ND	ND	ND	ND	ND	ND	H|R	H	Coenzyme transport and metabolism|General function prediction only	ND	ND	ND	ND
GC_00000684	EVERYTHING	ASM1913465v1	635	82	82	1	1	0.99727126	1	0.998633766	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000685	EVERYTHING	ASM1913465v1	261	82	82	1	1	0.99546435	1	0.99772702	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
GC_00000686	EVERYTHING	ASM1913465v1	769	82	82	1	1	0.997615313	0.921829298	0.958226165	COG0779	Ribosome maturation factor RimP (RimP) (PDB:1IB8)	PF02576.22	RimP N-terminal domain	ND	ND	ko03009	Ribosome biogenesis>>>Prokaryotic type>>>Other maturation factors	ND	ND	J	J	"Translation, ribosomal structure and biogenesis"	K09748	ribosome maturation factor RimP	ND	ND
GC_00000687	EVERYTHING	ASM1913465v1	701	82	82	1	1	0.994623082	0.999816445	0.997213002	COG0166	Glucose-6-phosphate isomerase (Pgi) (PDB:1B0Z)	PF00342.24	Phosphoglucose isomerase	M00001|M00004|M00892|M00909	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate|Pentose phosphate pathway (Pentose phosphate cycle)|UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc|UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc"	ko00001|ko00001|ko00001|ko00001|ko01000|ko04147|ko04147|ko04147	"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00500 Starch and sucrose metabolism [PATH:ko00500]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]|Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.9  glucose-6-phosphate isomerase|Exosome>>>Exosomal proteins>>>Exosomal proteins of haemopoietic cells  (B-cell, T-cell, DC-cell, reticulocyte, and mast cell)|Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)|Exosome>>>Exosomal proteins>>>Exosomal proteins of colorectal cancer cells"	COG0166	Glycolysis	G	G	Carbohydrate transport and metabolism	K01810	glucose-6-phosphate isomerase [EC:5.3.1.9]	M00001|M00004|M00892|M00909	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism|Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism|Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism|Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism
GC_00000688	EVERYTHING	ASM1913465v1	15	82	82	1	1	0.994527236	0.999612165	0.997063217	COG0607	Rhodanese-related sulfurtransferase (PspE) (PDB:1TQ1)	PF00581.25	Rhodanese-like domain	ND	ND	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99998 Others	COG0607	Urea cycle	P	P	Inorganic ion transport and metabolism	K03972	phage shock protein E	ND	ND
